b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
134373.6914,52988.79491,56284.30752,50290.16645,50256.89208,2368.806369,2732.74407,2062.325111,2060.161802,10795.58599,5631.280303,5664.554678,4723.311516,4716.265606,13525.1804,2255.083507,1205.226869,1207.390178,1207.483165,1205.319273,2253.365423,5919.125604,5926.171514,8289.045146,6846.983923,2060.950143,2063.114035,2722.001807,2360.68519,53041.21725
132771.6325,52534.04384,56050.89574,49814.21419,49764.83095,2285.407097,2663.87379,1974.591691,1971.519422,10786.41117,5563.960235,5613.343473,4605.710052,4595.569037,13557.15864,2190.898297,1158.526129,1161.598397,1161.673503,1158.600562,2189.547649,5736.158684,5746.299699,8254.530395,6711.372246,1972.130002,1975.202943,2655.222309,2278.936941,51935.62859
134211.6273,52999.33566,56382.21593,50332.15488,50283.79738,2376.148595,2754.493166,2050.086344,2046.957111,10707.15773,5644.7325,5693.090002,4725.080088,4714.879036,13394.3204,2234.139564,1204.040487,1207.16972,1207.291181,1204.160874,2231.974155,5883.114972,5893.316024,8343.356209,6854.661655,2047.953282,2051.083589,2740.780937,2365.872183,52908.35925
133073.8104,52798.22146,56199.62029,50094.28994,50052.37871,2332.157281,2701.853869,2023.213599,2020.553738,10781.87099,5627.385084,5669.296312,4693.3125,4684.591492,13527.06733,2219.243468,1187.389734,1190.049595,1190.136814,1187.476282,2217.672453,5833.438415,5842.159422,8271.854892,6786.581705,2021.276127,2023.936659,2691.879438,2324.660849,51915.15142
134484.71,53313.7503,56790.31473,50663.84901,50639.44578,2359.146461,2738.853491,2097.135305,2095.51669,10775.127,5698.461062,5722.864287,4730.813583,4725.61046,13594.06175,2292.678795,1225.82166,1227.440275,1227.468483,1225.849744,2292.192296,5951.007179,5956.210302,8294.666924,6782.168091,2095.742849,2097.361587,2735.818116,2356.890496,52806.52942
133497.9472,52903.00532,56314.24833,50173.87456,50126.36091,2335.186807,2710.930586,2011.225046,2008.195891,10570.82422,5618.687851,5666.201508,4688.390062,4678.442263,13317.30447,2192.299108,1185.575212,1188.604367,1188.710152,1185.680083,2190.439873,5809.957761,5819.905559,8288.342216,6791.925211,2009.0543,2012.084369,2698.965288,2326.241883,52442.44631
133459.7995,52780.80697,56249.44111,50317.58999,50277.16255,2310.613285,2684.950466,2047.05604,2044.455425,10797.99539,5662.68866,5703.116103,4705.915634,4697.425743,13434.05182,2230.390699,1197.705072,1200.305687,1200.349145,1197.748218,2229.642661,5886.834768,5895.324659,8231.740631,6724.260377,2044.801114,2047.402041,2680.203456,2307.089172,52212.58347
133684.5282,53135.63742,56586.54229,50456.12988,50420.82416,2354.862035,2730.244719,2073.657735,2071.363855,10914.62392,5662.150604,5697.456324,4710.02772,4702.618593,13702.29595,2284.268486,1211.585045,1213.878925,1213.912263,1211.618169,2283.672793,5901.157641,5908.566769,8296.389067,6791.449275,2071.638539,2073.932634,2726.534506,2352.080901,52105.09692
134304.7036,53415.35192,56783.18824,50950.67704,50917.52708,2410.234206,2782.750322,2149.062374,2146.845484,10981.19761,5753.476622,5786.626582,4820.298346,4813.215361,13610.88814,2329.739799,1252.779699,1254.996589,1255.035082,1252.817961,2329.065748,6048.621652,6055.704638,8323.430506,6861.065201,2147.161538,2149.378659,2778.612463,2407.138075,52263.00907
132220.0461,53096.61861,56446.59719,50415.06937,50382.34545,2333.888922,2694.501809,2043.424215,2041.33424,10697.40368,5669.691573,5702.41549,4735.932832,4729.106012,13459.50945,2218.135855,1200.581502,1202.671476,1202.743803,1200.653396,2216.858817,5860.484471,5867.311291,8206.16578,6761.102508,2041.93301,2044.023416,2686.431935,2327.827732,50847.29924
134629.4684,53291.20786,56731.93611,50605.77213,50564.87482,2434.284842,2822.686174,2115.463417,2112.755296,10903.7465,5724.243482,5765.140792,4783.004288,4774.30636,13648.29912,2310.124283,1237.014034,1239.722155,1239.820875,1237.112021,2308.367705,5984.465804,5993.163732,8438.304754,6926.731931,2113.564337,2116.273191,2811.883732,2426.20389,52791.60482
133322.8702,52901.4528,56095.2659,50081.44591,50041.83682,2324.409623,2671.78325,2002.447696,1999.934612,10570.89346,5569.453503,5609.062588,4692.524836,4684.230532,13336.42288,2184.878979,1179.515253,1182.028336,1182.13193,1179.618055,2182.944952,5809.383415,5817.677719,8196.164779,6800.936217,2000.833013,2003.346887,2659.299809,2314.895968,52382.53842
133972.3444,52918.44558,56261.54758,50362.84202,50329.28549,2326.505009,2689.38768,2054.505448,2052.332539,10812.26698,5621.680704,5655.237238,4697.184992,4690.10366,13484.55703,2245.765734,1198.305521,1200.47843,1200.527557,1198.354342,2244.878672,5903.457447,5910.53878,8212.285842,6757.331663,2052.740179,2054.913394,2683.822916,2322.323763,52700.74179
133404.588,53032.10385,56542.41649,50755.01046,50709.73026,2349.900268,2732.636141,2103.107833,2100.147352,10941.51163,5741.700861,5786.981057,4774.587608,4765.039553,13459.52509,2276.119758,1228.645618,1231.606099,1231.636363,1228.675645,2275.61478,5970.884305,5980.43236,8277.096179,6754.94766,2100.3833,2103.344017,2729.474773,2347.56925,51693.26508
133471.9339,53188.42478,56497.42,50554.26078,50513.20509,2357.292525,2722.93189,2049.816459,2047.170379,10771.50416,5609.614638,5650.670325,4702.636537,4694.036555,13440.58088,2242.169068,1201.124086,1203.770166,1203.885116,1201.238156,2240.077095,5863.192668,5871.79265,8246.635792,6797.791438,2048.136592,2050.783552,2709.76631,2347.358923,52082.57686
131539.7217,52817.77212,56202.31268,50262.79369,50217.84369,2260.185826,2617.785545,1987.925367,1985.119485,10700.05754,5567.135777,5612.085773,4630.915372,4621.66295,13382.14849,2174.303392,1163.088058,1165.89394,1165.938947,1163.132696,2173.50089,5759.57964,5768.832062,8087.097606,6627.83584,1985.489073,1988.295325,2612.692306,2256.367383,50576.93154
133537.9175,52943.60094,56293.37342,50105.79435,50061.88298,2342.582574,2707.230017,2025.917463,2023.118714,10827.61115,5590.41615,5634.327512,4676.277679,4667.13651,13647.83578,2242.654499,1188.541863,1191.340612,1191.407015,1188.607714,2241.417026,5822.669493,5831.810662,8285.603284,6815.133673,2023.686483,2026.485784,2699.383841,2336.630749,52316.20697
133920.3281,53177.94786,56580.71236,50586.23419,50539.60772,2369.816159,2746.550663,2072.251813,2069.224298,10957.24717,5619.631206,5666.257673,4692.146901,4682.374996,13627.40851,2284.39038,1207.60693,1210.634445,1210.703729,1207.675617,2283.124965,5894.246662,5904.018566,8300.808757,6807.334426,2069.801387,2072.829499,2738.732892,2363.937232,52353.63848
133627.22,53022.15865,56506.41092,50708.20497,50668.09117,2334.427671,2712.9257,2091.531889,2088.905512,10833.58922,5723.911895,5764.025698,4760.486169,4751.991804,13386.19551,2260.03091,1222.893032,1225.51941,1225.546035,1222.919473,2259.58738,5959.197692,5967.692057,8244.844632,6735.264849,2089.113023,2091.739586,2710.130363,2332.366407,52045.58252
132911.1595,52958.01844,56196.41467,50299.62314,50274.34145,2327.763657,2674.723452,2050.232358,2048.609686,10770.23816,5637.973358,5663.255051,4730.786161,4725.474791,13505.26744,2229.39848,1198.087613,1199.710285,1199.766938,1198.143996,2228.355255,5901.694119,5907.005489,8164.391257,6769.26825,2049.094922,2050.717865,2668.186477,2322.80788,51631.22317
134845.596,53067.79358,56712.17321,50886.91665,50833.07194,2353.642258,2756.816695,2119.178108,2115.582252,10775.12129,5789.072227,5842.916933,4795.929036,4784.380545,13261.7013,2276.898214,1243.848539,1247.444395,1247.460428,1243.864429,2276.648983,6004.804585,6016.353076,8352.314862,6759.141978,2115.699683,2119.295681,2755.222475,2352.488954,53109.25929
133430.9375,52883.03045,56281.83872,50198.70315,50167.88283,2340.17333,2706.86504,2057.215879,2055.232784,10910.10759,5652.205445,5683.025761,4708.855802,4702.399041,13691.36383,2261.6376,1200.619045,1202.60214,1202.649224,1200.665861,2260.781178,5898.33142,5904.788181,8263.494763,6787.248405,2055.626085,2057.609449,2701.528192,2336.157036,52055.52091
132602.7299,52616.07262,55941.03489,50299.56402,50257.93219,2239.577641,2589.673499,2003.565176,2000.924847,10548.57532,5610.459607,5652.091437,4687.262966,4678.518632,13067.51707,2151.949588,1174.666479,1177.306808,1177.326452,1174.685978,2151.615579,5838.518915,5847.26325,8040.532293,6611.743623,2001.081317,2003.721792,2587.502718,2237.963568,51784.97157
