b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
116481.1654,43187.94651,45629.84169,42775.73275,42774.10306,1297.935959,1484.879329,1091.832349,1091.774396,11044.96806,4285.392723,4287.022413,3561.41441,3561.124841,11744.46397,1232.367623,577.5153383,577.5732913,577.733047,577.6750319,1226.65713,4779.679955,4779.969524,6252.15208,5252.665001,1093.404319,1093.462334,1450.542086,1270.74705,45185.33249
117293.4623,43318.63389,45778.77976,42491.73786,42489.79228,1322.123095,1511.375366,1092.045172,1091.975234,10896.18505,4295.805326,4297.750902,3571.252908,3570.905498,11900.52366,1244.159945,583.3893136,583.4592519,583.622544,583.552528,1238.285807,4751.254099,4751.601509,6353.29315,5336.851352,1093.674462,1093.744478,1475.223845,1293.338823,46023.13382
118091.4634,43630.21356,46087.72005,42657.78106,42648.12327,1351.690095,1545.191868,1106.987413,1106.630693,10927.09796,4272.997934,4282.655727,3563.459056,3561.716498,11999.9638,1276.92226,592.6445537,593.0012736,593.158689,592.8015859,1271.179014,4739.157825,4740.900383,6429.578072,5395.164317,1108.299238,1108.656341,1509.875096,1323.444248,46608.25544
117112.9468,43373.00867,45809.12151,42797.3386,42787.69595,1303.50158,1490.889644,1092.454738,1092.107122,10783.41018,4306.171495,4315.814143,3591.986533,3590.254857,11593.24478,1224.844552,584.8739908,585.2216068,585.3713135,585.0233537,1219.699741,4763.755716,4765.487392,6290.439017,5287.054459,1093.616456,1093.964416,1458.773541,1278.102374,45858.50848
116699.2993,43508.95915,46061.53194,42588.33203,42587.91834,1330.941312,1526.004091,1097.789681,1097.774832,11075.69427,4297.015113,4297.428803,3544.209836,3544.136768,12182.71443,1267.987505,583.9646521,583.9795011,584.1374697,584.1226048,1262.262425,4731.256758,4731.329826,6386.561863,5332.727248,1099.416909,1099.431774,1491.598591,1303.579026,45126.72367
117332.1656,43224.38481,45716.152,42612.25953,42608.35333,1318.786092,1511.421888,1102.586263,1102.444578,11002.38505,4309.064311,4312.97051,3577.502388,3576.800817,11853.90084,1252.590973,586.3306138,586.4722985,586.6286082,586.4867773,1247.077206,4785.403366,4786.104938,6347.015411,5315.669226,1104.032043,1104.173874,1477.882151,1292.244491,45993.72703
116605.3695,43202.18954,45626.47692,42715.89478,42715.55431,1294.564814,1477.866496,1093.608395,1093.596274,11064.00333,4278.521052,4278.86152,3558.065924,3558.00547,11829.08979,1238.024174,578.1677083,578.1798294,578.3232057,578.3110727,1232.820479,4779.887906,4779.948359,6243.083046,5253.403742,1095.085048,1095.097181,1446.547757,1269.662436,45303.06308
116840.3555,43392.47486,45751.67831,42839.44114,42839.33793,1301.753093,1479.099417,1107.104672,1107.10096,10972.06737,4302.704828,4302.808033,3598.718732,3598.700329,11791.58968,1243.81869,588.3392187,588.3429314,588.4830257,588.4793095,1238.774185,4805.286236,4805.304639,6231.547229,5273.954373,1108.582899,1108.586616,1448.233734,1277.090424,45414.29427
116012.5369,43036.34821,45526.73148,42551.95046,42549.10187,1257.546949,1443.511006,1055.91669,1055.817795,10892.051,4249.228194,4252.076785,3510.557217,3510.05469,11673.6734,1195.846151,560.1284447,560.2273391,560.387727,560.2887246,1190.170942,4701.305537,4701.808065,6197.997211,5180.634844,1057.421377,1057.520379,1408.746148,1230.133594,45077.94834
117277.994,43671.98243,46092.77713,43147.62874,43137.21524,1350.065861,1544.315451,1120.949105,1120.563634,10931.4208,4319.552578,4329.966085,3617.248205,3615.361053,11651.89914,1262.374139,598.8662285,599.2516997,599.4248895,599.0389841,1256.373964,4802.455608,4804.34276,6369.356554,5357.52049,1122.328216,1122.714121,1507.718124,1321.073358,45610.65658
117863.7878,43685.8313,46139.39492,43226.66871,43217.66571,1362.328688,1559.314316,1148.418995,1148.079852,10853.59209,4406.343625,4415.346621,3689.132638,3687.487224,11573.38267,1273.563126,616.8804217,617.2195641,617.4034716,617.0639463,1267.589436,4875.552737,4877.198151,6396.324758,5379.526105,1149.888844,1150.22837,1522.233531,1333.185883,46044.65438
117790.8798,43252.28336,45767.55122,42727.74892,42725.6452,1318.431957,1510.686473,1121.228474,1121.151665,11061.87851,4335.262878,4337.366596,3589.869486,3589.492854,11900.54759,1268.280625,594.9097063,594.9865159,595.1452785,595.0683904,1262.782963,4825.142617,4825.519249,6321.526171,5292.170293,1122.747076,1122.823964,1477.294588,1292.077775,46330.04147
115888.4835,43385.84687,45885.55878,43032.21046,43032.01974,1303.796665,1493.384808,1111.767897,1111.761055,11191.20834,4325.540443,4325.731163,3580.467096,3580.433303,11891.06048,1256.026929,586.552054,586.5588954,586.713903,586.7070547,1250.616245,4808.276962,4808.310755,6255.888494,5239.473705,1113.323416,1113.330265,1461.324161,1278.500101,44207.13155
117303.1076,43155.9268,45604.03087,42592.18134,42590.96673,1311.37087,1500.729951,1096.445896,1096.402236,10771.71314,4345.740971,4346.95558,3620.061749,3619.843442,11589.64725,1222.352359,587.462474,587.5061341,587.6846985,587.6409877,1216.288759,4799.726917,4799.945223,6313.897308,5310.208469,1098.181868,1098.225578,1462.817556,1281.477521,46135.87167
117018.4922,43481.11511,45872.1912,43192.34925,43192.24062,1321.890684,1503.930261,1144.317744,1144.31375,11235.95363,4336.423882,4336.532507,3621.786307,3621.766864,11883.86694,1284.405937,602.9059553,602.9099495,603.0604069,603.0564087,1279.066916,4883.373207,4883.39265,6239.436023,5270.978414,1145.882865,1145.886863,1472.21711,1296.661355,45196.672
118430.0103,43756.98338,46332.70972,43097.92442,43089.04693,1378.217516,1581.700843,1167.936156,1167.597549,11178.22569,4390.483551,4399.361034,3639.00366,3637.393356,12111.50963,1331.587248,621.8891903,622.2277975,622.3944472,622.0554919,1325.956871,4872.814095,4874.424399,6464.180009,5394.419207,1169.270732,1169.609688,1547.826618,1351.492368,46332.67187
116996.265,43371.01134,45658.11943,42787.56297,42786.73404,1288.833512,1458.70279,1096.099532,1096.069976,11097.28368,4217.298827,4218.127754,3535.465263,3535.318611,11925.74404,1248.24372,577.7926267,577.8221831,577.9554136,577.9258286,1243.067689,4769.952118,4770.098769,6168.179942,5239.467962,1097.556058,1097.585643,1427.532851,1263.643734,45697.77748
