b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
252678.8403,90454.53838,98352.90506,92245.37774,81335.85717,4301.75529,4906.156957,3589.048011,3478.062294,19484.72324,11720.22361,8409.011307,10545.92441,7643.552663,23808.43295,3656.2286,1883.61024,1830.726568,1945.510651,1917.490113,3307.803043,9594.467529,7486.526741,12932.81085,10733.90276,4886.140988,4753.835181,5916.85627,5381.90884,99637.64735
251919.3484,90369.69,97918.78865,92677.58564,82052.02576,4313.472445,4856.341338,3560.849137,3470.77304,19316.57895,11579.54534,8452.27661,10417.72908,7670.321363,23530.14654,3716.597438,1904.567074,1805.362841,1958.802672,1932.811494,3294.569838,9349.066572,7472.22718,12724.61856,10546.68403,4959.684828,4613.409323,5751.80643,5489.990895,97696.71323
255614.6908,90166.87994,97685.20689,92598.17272,81177.30856,4237.827163,4927.078402,3530.334871,3472.173074,19402.00487,11647.34425,8384.935969,10438.94191,7570.975158,23667.41997,3617.79335,1790.240858,1878.745504,1895.065614,1894.169469,3353.28837,9221.735679,7477.335289,12797.70027,10620.75685,4624.514711,4714.654709,5778.081272,5441.424087,101004.9465
251312.1853,90440.95514,97731.52753,92019.87832,81424.04962,4286.28475,4605.85133,3502.609641,3472.275559,19340.79968,11474.06692,8326.670647,10294.57407,7612.524086,23875.26307,3621.593547,1894.175163,1759.144543,1941.97667,1817.938247,3444.541435,9338.269671,7520.854536,12612.52925,10881.04735,4924.20955,4526.905954,5743.1542,5504.788101,97717.05743
252480.988,90249.2964,97634.83679,92048.31286,81728.07548,4265.984997,4675.810526,3494.214379,3370.627957,19564.49925,11811.69524,8381.807723,10447.41498,7535.97737,23632.37888,3592.243041,1844.322775,1847.034955,1937.27181,1902.7988,3298.051755,9425.816716,7371.938066,12695.811,10665.08662,4883.854086,4693.314576,5842.390059,5589.775395,98482.29095
252005.1009,90379.52515,98042.7619,92032.27279,81563.97312,4259.348528,4767.55752,3575.137921,3648.055285,19514.0215,11917.08962,8405.88904,10562.39042,7733.850071,23670.07056,3656.988728,1919.493206,1876.533062,1987.85236,2026.910269,3403.805091,9498.218135,7529.063584,12652.89334,10782.27547,5129.24863,4867.767184,5818.806928,5596.482981,98786.78757
252971.4183,90240.09611,98062.01451,92162.13579,81577.45968,4333.472471,4940.652408,3515.242332,3346.487358,19300.63343,11773.59756,8394.823466,10459.86974,7585.968823,23409.71611,3680.918705,1837.122699,1809.170022,1985.306999,1865.040161,3228.498445,9261.059227,7405.27649,12825.06735,10847.28496,4955.139131,4718.501003,5757.146733,5365.678661,98609.95566
251913.3105,90437.14921,97776.09287,91880.17085,81013.78786,4379.538132,4930.271204,3661.706896,3457.147167,19605.61896,11440.86552,8610.227832,10548.7849,7608.657673,24158.52487,3761.342851,1866.366112,1897.684555,2047.324834,1894.064131,3375.996972,9358.304182,7529.611582,12869.41712,10766.42706,4906.626639,4734.894141,5702.467394,5552.390517,97775.22803
252966.1286,90595.11396,97569.1201,92153.95519,81735.70661,4460.699685,4883.259804,3589.672208,3495.44266,19502.81985,11713.50679,8409.646402,10437.87465,7696.702761,23838.0672,3764.646395,1937.203092,1830.358839,1985.836704,1932.375066,3308.867317,9441.97368,7505.557253,12747.48464,10955.13622,5078.680736,4630.293125,5652.216467,5467.117306,99680.47402
253606.77,90390.27003,97684.59351,91527.69825,81136.30717,4195.421053,4721.835098,3348.724323,3796.048437,19681.45646,11739.49947,8170.791289,10424.49336,7389.643334,23972.50295,3614.812758,1761.750271,1824.470966,1851.156009,1931.256032,3516.720164,9811.211768,7178.564209,12629.55954,10647.62177,4682.757441,4550.160145,5723.880855,5580.19695,99662.11597
252926.6308,90411.29758,97627.95947,92560.4479,81737.09695,4222.189258,4716.12291,3613.328167,3443.4877,19303.28812,11684.9321,8261.168741,10348.32211,7577.893281,23288.24987,3447.314747,1784.22951,1767.13078,1910.340664,1869.083452,3286.950881,9185.66543,7516.932267,12441.74094,10446.47061,5021.302481,4635.883564,5745.597824,5427.836137,99538.83258
254986.9304,90497.84517,97551.73838,92029.79223,82223.91904,4249.59817,4708.317195,3524.310326,3465.706298,19416.50002,11741.75702,8261.35865,10573.62409,7590.536552,23236.4492,3450.208044,1848.533764,1816.795612,1937.923944,1880.446989,3242.583067,9553.437677,7258.878634,12458.20091,10678.17306,4964.928807,4652.301548,5730.105627,5489.922544,100352.0661
251338.1103,90444.91706,97887.37304,92468.92613,81970.27795,4319.264865,4810.95505,3636.004474,3601.153776,19530.97602,11921.00987,8385.401969,10510.158,7719.96843,23585.50427,3601.541791,1966.350748,1847.394188,2043.172633,2011.983305,3475.494997,9571.713522,7504.7392,12736.14499,10769.77982,5207.852157,4878.442036,5794.70991,5521.034816,96926.08861
252964.0082,90216.08598,97813.7268,92182.58311,81821.15662,4138.142099,4687.682745,3447.551026,3363.661272,19229.78279,11577.60263,8327.826029,10434.33524,7560.568382,23690.49009,3514.774865,1823.886,1746.452641,1868.821499,1793.449016,3208.402048,9409.992735,7382.158653,12658.75552,10634.11786,4884.186719,4476.51954,5598.579853,5323.091495,98632.11912
251324.388,90511.3749,97902.82109,92210.36594,81919.02167,4406.181185,4897.668838,3459.213201,3641.825222,19282.75943,11754.56732,8450.028543,10518.21048,7804.430932,23778.21651,3775.973151,1983.870849,1905.623729,2066.685063,2001.235463,3311.395959,9296.595023,7258.890089,12693.78385,10729.48902,5094.646582,4760.169615,5698.926558,5532.734901,97242.34051
251638.3083,90567.84567,98067.2137,92080.03804,81568.79178,4376.396867,4833.631709,3426.93358,3547.713522,19555.02323,11747.53694,8378.164697,10467.96572,7655.791038,23699.62216,3654.27672,1861.447461,1890.828113,1909.337151,1966.128019,3442.831507,9361.103587,7258.034801,12605.12538,10831.93461,4876.363395,4704.362672,5942.437692,5727.440298,98261.88293
253022.8693,90630.38088,97737.12054,92210.60814,81690.55003,4390.57178,4953.619732,3547.606091,3603.678625,19665.85608,11705.41495,8386.009302,10499.07968,7625.77592,23840.17356,3739.486824,1858.712713,1840.992051,1943.069324,1901.269751,3407.406549,9411.434712,7502.567695,12842.89758,10821.9804,4922.017649,4654.718037,5866.775608,5546.094381,99380.22076
252838.4737,90314.60494,97847.93,92036.77861,81500.9547,4311.909327,4870.183212,3569.623009,3525.839997,19258.06855,11612.64172,8509.186974,10467.3453,7572.718005,23506.91876,3600.989532,1819.174644,1829.989755,1966.764611,1864.181814,3301.234451,9451.155638,7530.785796,12904.22159,10660.42941,5037.180176,4514.291031,5685.867295,5268.796385,98727.21732
253461.0452,90126.9703,97655.7044,92143.19961,81789.88543,4559.804677,4948.72111,3657.487003,3554.316244,19191.64756,11964.64091,8407.34147,10491.34793,7820.919832,23490.90258,3748.635137,1949.556214,1852.767673,2008.252748,1974.130304,3252.485459,9631.478054,7606.310968,12744.26226,11006.1728,5067.534854,4741.933433,5777.040909,5417.147885,99965.46098
251457.3094,90465.14551,97879.31029,92321.52848,81941.38285,4181.025004,4706.390034,3335.148104,3396.125231,19278.77813,11568.97776,8349.585565,10340.84954,7640.391843,23633.38912,3575.79222,1855.974645,1726.38133,1866.854141,1819.444055,3233.772649,9235.346253,7263.057454,12507.20694,10483.52394,4942.466777,4529.721434,5701.670994,5300.562995,97985.39786
254007.278,90388.05174,97955.84792,91995.34086,81536.03108,4207.469454,4732.584108,3326.755364,3395.91533,19438.59406,11554.28772,8280.578731,10399.56348,7389.550393,23886.44804,3512.578329,1740.54916,1763.724523,1874.480117,1828.421908,3298.282446,9268.12342,7109.649084,12678.18017,10580.75965,4906.588052,4523.145595,5836.047076,5506.022982,99843.1998
251263.3607,90293.50494,97900.63544,91906.70066,81710.39926,4194.019384,4853.390365,3473.417376,3350.257135,19485.66916,11706.22359,8342.385202,10420.43183,7624.989785,23760.7573,3580.398992,1861.058807,1781.559286,1962.469813,1879.539705,3288.005265,9434.087206,7333.153717,12778.24212,10723.23665,4942.594874,4753.125584,5635.772866,5339.018004,98501.39552
251594.925,90170.3076,97834.72048,91791.6882,81906.92775,4313.096392,4832.494925,3545.817833,3449.994133,19286.70262,11601.44743,8341.325743,10327.23489,7599.520047,23420.10915,3625.452902,1962.080918,1793.769525,2028.412702,1911.223187,3162.516362,9254.005035,7315.932464,12582.37987,10568.4594,5116.34745,4601.267187,5635.695246,5371.252827,98269.34227
251643.9428,90280.34066,97646.05575,91862.27548,81691.4419,4498.615577,4879.008698,3503.234476,3699.399405,19502.01326,11872.6771,8340.84177,10488.25271,7713.046251,23755.08706,3709.224366,1931.969477,1907.416834,1922.611547,2049.060819,3377.540925,9656.990316,7410.47943,12632.74379,10910.46752,5011.177856,4912.59012,5848.874566,5451.173147,98478.71073
251889.2841,90746.67793,97836.06981,91361.52585,81409.17425,4528.815332,4886.743183,3593.750807,3531.396986,19705.39386,11590.21013,8323.200822,10362.13346,7574.939282,24362.31827,3945.330055,1915.552641,1828.39928,2016.914887,1897.310827,3517.065973,9446.91209,7301.914003,12650.74726,10960.21289,5215.358156,4584.08363,5750.452351,5555.229081,97973.55327
250336.4107,90629.89979,97786.24622,92575.32627,81579.07986,4172.391646,4564.586493,3329.002474,3519.025082,19399.29797,11555.87021,8338.068858,10438.07344,7508.606269,23574.42244,3638.081106,1794.337228,1865.71458,1901.794806,1925.401302,3338.341341,9333.799852,7300.872215,12391.82972,10549.79508,5089.683122,4784.928503,5786.354354,5563.014252,98319.31413
251796.9129,90373.91464,97896.4153,92242.28372,81311.82315,4105.551611,4658.396923,3426.526465,3415.92905,19623.74672,11819.15582,8417.99295,10704.44185,7673.978738,23648.08714,3504.423672,1879.904303,1904.468373,1971.096528,1929.517412,3244.191935,9438.455984,7415.441393,12586.52239,10572.28947,4963.371728,4723.784309,5732.21371,5309.674016,98560.64746
251416.5791,90164.74429,98122.30366,92221.33628,81562.55487,4187.77103,4764.000583,3549.350664,3387.035376,19518.33819,11695.26319,8502.23675,10516.23356,7561.523332,23427.02339,3611.094854,1881.176124,1819.647647,2022.235594,1851.810972,3197.158604,9380.572194,7421.093462,12463.18808,10361.49174,4875.725897,4597.56351,5832.566412,5368.998852,97829.40031
252226.3811,90448.91447,98171.38201,91277.9224,81173.51516,4276.803464,4779.053665,3461.23592,3353.420183,19530.04361,11595.80823,8227.010633,10256.99011,7557.957336,24180.07065,3746.905259,1890.219664,1771.892388,1946.15032,1850.757652,3269.002673,9237.304159,7305.546015,12718.11118,10694.78548,4883.030616,4636.606308,5639.630265,5394.536709,98232.22504
253476.2544,90495.90416,97599.73488,92633.37128,81820.05848,4264.398625,4913.805363,3499.665321,3563.7807,19501.81769,11801.12222,8433.525453,10580.91605,7552.096629,23616.85768,3544.558804,1798.8306,1829.679241,1982.631623,1929.679307,3306.133647,9569.404198,7461.576226,12798.45784,10659.74501,4905.782696,4704.313444,5686.819865,5577.463256,100093.0941
252286.5372,90409.1099,97990.83421,92030.30657,81498.31949,4368.917539,4856.722531,3440.029373,3589.903922,19343.22779,11786.24696,8381.046351,10493.82576,7621.523939,23473.11208,3523.989512,1806.829586,1776.815967,1911.724742,1877.413957,3265.463108,9489.750527,7447.349949,12613.92614,10593.40985,4631.112229,4669.177682,5550.022056,5363.84742,100227.0253
