b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
136051.1995,53921.66621,53921.66621,49633.37904,49633.37904,2544.981683,2544.981683,2085.930714,2085.930714,10596.46296,5106.769913,5106.769913,5106.769913,5106.769913,13316.99536,2317.473762,1217.851579,1217.851579,1217.851579,1217.851579,2317.473762,6176.335347,6176.335347,7744.090104,7744.090104,2085.930714,2085.930714,2544.981683,2544.981683,55237.77141
135931.8618,53815.23426,53815.23426,49649.72707,49649.72707,2522.70542,2522.70542,2074.178667,2074.178667,10596.21307,5080.796798,5080.796798,5080.796798,5080.796798,13225.25649,2303.688761,1208.19356,1208.19356,1208.19356,1208.19356,2303.688761,6163.228131,6163.228131,7699.691899,7699.691899,2074.178667,2074.178667,2522.70542,2522.70542,55246.51674
135930.3374,53984.68423,53984.68423,49717.89001,49717.89001,2546.502155,2546.502155,2088.383671,2088.383671,10600.97186,5105.635317,5105.635317,5105.635317,5105.635317,13305.1845,2319.597373,1218.917586,1218.917586,1218.917586,1218.917586,2319.597373,6175.131997,6175.131997,7737.713576,7737.713576,2088.383671,2088.383671,2546.502155,2546.502155,55072.63732
135865.747,53852.21902,53852.21902,49602.48592,49602.48592,2521.952653,2521.952653,2066.436426,2066.436426,10545.81869,5076.684987,5076.684987,5076.684987,5076.684987,13233.83323,2297.560427,1206.18913,1206.18913,1206.18913,1206.18913,2297.560427,6143.376499,6143.376499,7705.095061,7705.095061,2066.436426,2066.436426,2521.952653,2521.952653,55209.20814
135914.0195,53926.96088,53926.96088,49728.50296,49728.50296,2536.538658,2536.538658,2085.270729,2085.270729,10588.89649,5101.696949,5101.696949,5101.696949,5101.696949,13245.85653,2311.331858,1216.311935,1216.311935,1216.311935,1216.311935,2311.331858,6176.265295,6176.265295,7717.763173,7717.763173,2085.270729,2085.270729,2536.538658,2536.538658,55112.04896
135949.7708,53974.02113,53974.02113,49670.8839,49670.8839,2542.784031,2542.784031,2080.687387,2080.687387,10562.65493,5099.387474,5099.387474,5099.387474,5099.387474,13287.48056,2312.988195,1215.956455,1215.956455,1215.956455,1215.956455,2312.988195,6160.445857,6160.445857,7738.757452,7738.757452,2080.687387,2080.687387,2542.784031,2542.784031,55146.51459
135901.4474,53827.42181,53827.42181,49558.50338,49558.50338,2519.427637,2519.427637,2061.52164,2061.52164,10517.63034,5075.888623,5075.888623,5075.888623,5075.888623,13214.68304,2292.126508,1204.636191,1204.636191,1204.636191,1204.636191,2292.126508,6135.935542,6135.935542,7707.801261,7707.801261,2061.52164,2061.52164,2519.427637,2519.427637,55288.24309
136052.5261,53889.23599,53889.23599,49570.92934,49570.92934,2540.670609,2540.670609,2078.559417,2078.559417,10596.42418,5093.751858,5093.751858,5093.751858,5093.751858,13334.62108,2315.212713,1213.401637,1213.401637,1213.401637,1213.401637,2315.212713,6162.542792,6162.542792,7742.652534,7742.652534,2078.559417,2078.559417,2540.670609,2540.670609,55292.10019
135904.9348,53878.99911,53878.99911,49605.40382,49605.40382,2528.922015,2528.922015,2070.786541,2070.786541,10572.50596,5079.281073,5079.281073,5079.281073,5079.281073,13277.43794,2305.639809,1208.304909,1208.304909,1208.304909,1208.304909,2305.639809,6148.381353,6148.381353,7717.044664,7717.044664,2070.786541,2070.786541,2528.922015,2528.922015,55202.72699
135990.1656,53926.84234,53926.84234,49650.1917,49650.1917,2540.576325,2540.576325,2081.724614,2081.724614,10572.48106,5102.255961,5102.255961,5102.255961,5102.255961,13280.99195,2311.894355,1215.969348,1215.969348,1215.969348,1215.969348,2311.894355,6167.714018,6167.714018,7735.853775,7735.853775,2081.724614,2081.724614,2540.576325,2540.576325,55203.48335
135932.464,53981.66954,53981.66954,49671.75023,49671.75023,2543.966498,2543.966498,2082.375484,2082.375484,10565.07673,5102.323682,5102.323682,5102.323682,5102.323682,13298.84298,2313.96038,1216.902188,1216.902188,1216.902188,1216.902188,2313.96038,6163.421168,6163.421168,7739.574227,7739.574227,2082.375484,2082.375484,2543.966498,2543.966498,55115.10249
135959.5167,53810.22519,53810.22519,49557.11171,49557.11171,2522.098265,2522.098265,2066.981209,2066.981209,10548.70578,5080.624805,5080.624805,5080.624805,5080.624805,13240.60006,2297.348406,1206.575612,1206.575612,1206.575612,1206.575612,2297.348406,6148.881316,6148.881316,7710.10052,7710.10052,2066.981209,2066.981209,2522.098265,2522.098265,55320.13151
135940.6521,53846.68964,53846.68964,49482.03552,49482.03552,2525.368706,2525.368706,2059.213306,2059.213306,10519.24477,5073.481546,5073.481546,5073.481546,5073.481546,13284.01547,2296.791209,1204.268204,1204.268204,1204.268204,1204.268204,2296.791209,6127.053626,6127.053626,7726.937042,7726.937042,2059.213306,2059.213306,2525.368706,2525.368706,55321.20194
135937.5698,53837.85097,53837.85097,49666.66197,49666.66197,2524.328601,2524.328601,2076.378254,2076.378254,10567.64526,5090.767757,5090.767757,5090.767757,5090.767757,13204.6135,2300.946759,1210.76437,1210.76437,1210.76437,1210.76437,2300.946759,6167.628337,6167.628337,7701.849092,7701.849092,2076.378254,2076.378254,2524.328601,2524.328601,55237.32154
136017.3928,53836.80632,53836.80632,49580.85446,49580.85446,2530.316087,2530.316087,2074.447782,2074.447782,10564.77853,5093.164551,5093.164551,5093.164551,5093.164551,13259.16565,2303.802267,1211.195277,1211.195277,1211.195277,1211.195277,2303.802267,6161.718281,6161.718281,7723.283024,7723.283024,2074.447782,2074.447782,2530.316087,2530.316087,55318.47982
135841.1563,53949.2583,53949.2583,49632.6111,49632.6111,2534.48178,2534.48178,2072.168566,2072.168566,10565.15143,5080.902312,5080.902312,5080.902312,5080.902312,13300.69951,2309.154064,1209.944266,1209.944266,1209.944266,1209.944266,2309.154064,6143.837827,6143.837827,7724.936939,7724.936939,2072.168566,2072.168566,2534.48178,2534.48178,55094.67261
135868.9983,53950.07306,53950.07306,49695.09459,49695.09459,2534.685812,2534.685812,2076.445508,2076.445508,10583.90381,5082.357108,5082.357108,5082.357108,5082.357108,13272.86308,2311.724695,1211.239556,1211.239556,1211.239556,1211.239556,2311.724695,6153.184331,6153.184331,7719.203529,7719.203529,2076.445508,2076.445508,2534.685812,2534.685812,55101.20149
