b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
138355.8763,54528.15661,55528.68239,49090.20825,52024.39477,2514.30161,2579.053823,1986.153721,2246.939057,10722.91495,6243.901093,4647.249975,5242.828618,4854.797097,13876.33568,2297.445521,1278.718627,1213.886112,1213.886112,1278.718627,2297.445521,6535.198091,5585.69421,7481.643624,7274.643198,2246.939057,1986.153721,2579.053823,2514.30161,56727.6162
138361.324,54687.90534,55712.57113,49198.4512,52185.61887,2535.029706,2601.840144,1996.934112,2263.92155,10715.74032,6291.61725,4661.985706,5266.246343,4875.288906,13887.94327,2312.056585,1290.193678,1223.279287,1223.279287,1290.193678,2312.056585,6555.451706,5588.873024,7514.461643,7301.863569,2263.92155,1996.934112,2601.840144,2535.029706,56568.54407
138339.8901,54680.67829,55694.51977,49209.28028,52176.49235,2536.305875,2602.357562,2000.842058,2265.953328,10736.96881,6283.933376,4667.877933,5269.619268,4878.547432,13902.13368,2314.277252,1290.766118,1224.644719,1224.644719,1290.766118,2314.277252,6559.278871,5599.19408,7513.882755,7303.68589,2265.953328,2000.842058,2602.357562,2536.305875,56533.2229
138335.184,54664.79135,55682.80037,49214.44887,52202.3182,2533.672824,2599.945131,2000.486499,2267.608751,10771.38251,6282.001264,4657.342885,5263.579749,4868.53326,13919.28195,2317.437481,1289.170381,1222.837331,1222.837331,1289.170381,2317.437481,6564.785391,5596.620933,7503.604982,7292.827096,2267.608751,2000.486499,2599.945131,2533.672824,56525.8131
138586.9909,54560.37569,55575.07676,49006.11686,52126.162,2518.306469,2584.208788,1974.009855,2254.340138,10757.5049,6275.274531,4610.440968,5258.86256,4821.978352,13928.59791,2308.884853,1276.779568,1210.628486,1210.628486,1276.779568,2308.884853,6556.633193,5538.305818,7482.876533,7273.050051,2254.340138,1974.009855,2584.208788,2518.306469,56932.73742
138418.909,54558.05385,55546.59069,49132.37966,52071.70576,2519.639951,2583.738423,1991.15516,2253.363235,10747.8406,6240.945548,4650.82612,5251.737972,4856.108208,13884.91057,2304.108196,1280.896,1216.698833,1216.698833,1280.896,2304.108196,6546.432025,5592.855115,7485.158836,7280.547488,2253.363235,1991.15516,2583.738423,2519.639951,56746.39669
138190.0071,54601.32097,55659.7523,49118.30427,52197.7268,2532.168209,2600.840313,1999.346803,2273.679861,10779.70015,6340.765137,4659.445745,5281.569199,4878.547172,13945.78491,2315.443209,1292.245394,1223.460839,1223.460839,1292.245394,2315.443209,6586.285137,5591.204022,7504.349328,7286.012511,2273.679861,1999.346803,2600.840313,2532.168209,56364.12124
138641.1736,54715.70525,55710.19116,49234.36874,52236.82531,2548.917344,2614.126632,2007.814037,2278.752449,10781.17624,6285.02418,4671.767159,5289.931977,4879.345706,13926.27683,2329.320764,1294.986311,1229.687432,1229.687432,1294.986311,2329.320764,6585.917863,5607.304583,7532.347929,7325.37568,2278.752449,2007.814037,2614.126632,2548.917344,56765.53536
138482.2887,54531.99229,55583.48266,49167.04719,52178.31278,2520.954276,2589.321079,1995.732061,2264.028101,10766.65208,6300.430242,4646.95012,5247.962686,4865.745982,13856.26524,2308.883445,1286.512719,1218.001732,1218.001732,1286.512719,2308.883445,6572.790614,5597.221851,7489.359897,7271.541222,2264.028101,1995.732061,2589.321079,2520.954276,56760.32505
138299.9593,54725.64052,55785.76409,49253.11689,52316.42501,2540.159404,2609.316161,2003.446348,2277.716812,10807.4171,6320.814926,4645.106923,5260.118368,4864.883085,13963.1681,2328.871187,1293.192634,1223.951014,1223.951014,1293.192634,2328.871187,6580.009484,5587.644653,7508.609007,7289.405832,2277.716812,2003.446348,2609.316161,2540.159404,56401.37025
138072.5013,54511.36008,55543.41164,49086.13868,52075.24075,2502.521568,2568.873354,1979.253059,2243.348733,10746.87301,6257.544685,4622.327474,5224.975997,4834.881876,13896.74347,2293.047046,1274.221513,1207.794074,1207.794074,1274.221513,2293.047046,6528.959002,5565.168265,7449.907962,7237.870686,2243.348733,1979.253059,2568.873354,2502.521568,56459.42016
138379.1209,54650.32994,55692.18717,49251.93653,52225.36632,2532.972854,2600.815994,2004.664479,2269.996223,10797.01629,6288.37003,4653.042182,5245.405386,4869.728226,13923.20079,2321.441809,1290.18809,1222.181207,1222.181207,1290.18809,2321.441809,6568.925182,5606.500398,7501.924737,7286.346113,2269.996223,2004.664479,2600.815994,2532.972854,56555.27275
138326.3849,54633.74376,55641.50767,49170.77566,52151.81558,2532.477633,2597.989389,1999.510351,2265.851947,10753.46199,6282.430293,4665.682612,5273.735111,4875.163931,13910.77906,2312.778608,1289.096976,1223.448025,1223.448025,1289.096976,2312.778608,6565.122286,5599.401231,7505.549801,7296.999756,2265.851947,1999.510351,2597.989389,2532.477633,56542.14588
138292.7227,54506.39715,55525.72474,49057.67025,52054.74645,2506.754546,2572.580025,1977.820903,2243.906529,10727.93625,6255.161106,4626.404269,5235.554278,4837.119662,13876.29416,2294.245246,1274.973658,1209.107443,1209.107443,1274.973658,2294.245246,6533.216829,5563.332087,7464.98722,7254.551065,2243.906529,1977.820903,2572.580025,2506.754546,56694.67612
138475.4613,54649.99582,55664.92641,49149.10435,52142.36935,2536.831354,2603.013906,1998.122298,2266.133004,10757.73941,6283.691908,4659.411457,5268.440846,4870.342935,13934.95333,2318.102792,1289.261634,1223.031774,1223.031774,1289.261634,2318.102792,6563.818487,5592.931848,7518.191023,7307.580017,2266.133004,1998.122298,2603.013906,2536.831354,56684.17811
138386.911,54711.21784,55744.85342,49210.94072,52150.91055,2538.568699,2605.963599,1998.936157,2261.071158,10752.16819,6273.295686,4652.896969,5238.50344,4868.329254,13949.95651,2320.730466,1288.836144,1221.270293,1221.270293,1288.836144,2320.730466,6541.057036,5591.660114,7522.818061,7308.542444,2261.071158,1998.936157,2605.963599,2538.568699,56577.17361
138464.7902,54653.35559,55746.41129,49174.90762,52218.55362,2539.758599,2611.195571,2001.108661,2272.315082,10746.45366,6348.861662,4657.247644,5255.092515,4884.929634,13914.98636,2320.671107,1295.451672,1223.909392,1223.909392,1295.451672,2320.671107,6574.694818,5592.82571,7531.86465,7304.896106,2272.315082,2001.108661,2611.195571,2539.758599,56623.89659
138361.324,54687.90534,55712.57113,49198.4512,52185.61887,2535.029706,2601.840144,1996.934112,2263.92155,10715.74032,6291.61725,4661.985706,5266.246343,4875.288906,13887.94327,2312.056585,1290.193678,1223.279287,1223.279287,1290.193678,2312.056585,6555.451706,5588.873024,7514.461643,7301.863569,2263.92155,1996.934112,2601.840144,2535.029706,56568.54407
138489.061,54574.47094,55596.06703,49187.60458,52165.2223,2519.252346,2585.615642,1992.301233,2258.016321,10771.45749,6259.288754,4636.449313,5237.137555,4848.477941,13877.89505,2309.433432,1281.971475,1215.526236,1215.526236,1281.971475,2309.433432,6554.751365,5588.632704,7479.846788,7268.373272,2258.016321,1992.301233,2585.615642,2519.252346,56786.28037
138372.8602,54626.71831,55607.0848,49067.37093,51993.65304,2528.504799,2592.141121,1987.675694,2248.78557,10725.82579,6233.848149,4652.648961,5253.304012,4855.972507,13957.84177,2307.913542,1280.887072,1217.224647,1217.224647,1280.887072,2307.913542,6527.098687,5579.347269,7509.169512,7306.023605,2248.78557,1987.675694,2592.141121,2528.504799,56681.33601
138290.6764,54567.95606,55523.74144,49119.46713,52041.2887,2520.434418,2582.233964,1992.457903,2253.232139,10742.35914,6227.412972,4662.94782,5270.552669,4861.35795,13896.18839,2301.23245,1280.848718,1218.891629,1218.891629,1280.848718,2301.23245,6545.777944,5597.616245,7482.006281,7284.671066,2253.232139,1992.457903,2582.233964,2520.434418,56613.93114
138536.3611,54568.78613,55601.20368,49143.19064,52133.76883,2524.74054,2591.958673,1992.85512,2259.696208,10734.15023,6285.784948,4651.02967,5252.739283,4865.952526,13861.73378,2307.539324,1285.929404,1218.618521,1218.618521,1285.929404,2307.539324,6559.6952,5590.659043,7501.256102,7286.961361,2259.696208,1992.85512,2591.958673,2524.74054,56826.33756
138254.2438,54648.20891,55710.61107,49133.21028,52192.65764,2521.198021,2590.172209,1981.614336,2253.936616,10739.8971,6294.769869,4618.280272,5232.265818,4837.953996,13923.10307,2309.131475,1281.328165,1212.339008,1212.339008,1281.328165,2309.131475,6538.499593,5549.853655,7487.232596,7267.660763,2253.936616,1981.614336,2590.172209,2521.198021,56527.22162
138387.6663,54694.45436,55725.20036,49218.97641,52281.04613,2531.079337,2598.307236,1992.482826,2267.216906,10758.09339,6293.404855,4637.352689,5262.382032,4851.222531,13897.06232,2316.902825,1287.192725,1219.923989,1219.923989,1287.192725,2316.902825,6565.276016,5570.417964,7495.490656,7281.89764,2267.216906,1992.482826,2598.307236,2531.079337,56586.28223
