b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
184227.5154,64313.13556,68745.09532,68974.43658,61589.34133,1934.461702,2193.010586,1526.766779,1628.213475,17092.99689,7783.397495,5472.571056,7405.379801,5008.62165,17877.47984,1711.063796,818.9953527,793.7980499,840.2892798,811.9416714,1539.4298,7190.840252,5117.774895,8850.304076,7462.822259,2670.586537,2350.648621,2841.344793,2650.085144,70011.03857
183882.7276,64309.7047,68776.31105,68211.22337,61748.78525,1833.406716,2115.871248,1487.7899,1542.863357,17274.57267,7652.761635,5231.223397,7308.817368,4887.151527,18345.83555,1714.11408,764.3435346,780.9588988,823.2291109,776.5424203,1583.267114,6852.07857,4944.415766,8809.023552,7370.839772,2688.394028,2316.561989,2905.142231,2754.014963,69857.25279
182834.8508,64481.38927,68935.13685,68381.31446,61737.82981,1869.686045,2045.741393,1525.737834,1673.869086,17112.15116,7768.431348,5329.083167,7295.359015,4912.40576,18002.15991,1597.462568,768.7233216,746.3510705,783.0477712,747.0105479,1514.60977,7250.264109,4927.250304,8797.616063,7495.465813,2512.641442,2231.686033,2841.862082,2589.453396,69068.77578
183316.2299,64515.44529,69119.08398,68463.73648,61653.16047,1834.233593,2073.717997,1457.749021,1542.671929,17078.54028,7737.605693,5358.0986,7388.869155,4921.032244,18083.79708,1628.198969,750.1386323,737.1305314,813.0734667,740.386169,1550.178959,6985.702342,4925.952896,8896.53835,7298.58605,2565.809726,2277.118666,2795.400559,2587.548493,69219.15651
183307.6593,64837.37607,69282.96625,68567.47843,61154.24023,1847.8125,2050.762913,1527.196922,1507.554293,17282.08366,7778.878939,5334.957071,7403.186457,4774.978607,18135.5883,1613.510416,734.2215941,808.7999649,807.5265513,792.6969488,1595.579065,7073.203978,4877.026236,8875.595278,7487.456181,2533.197817,2441.90673,2986.82466,2839.60792,68956.58789
182455.3879,64828.96217,69212.20033,68155.16119,61570.84254,1915.50047,2210.640978,1485.022811,1625.460253,17442.37276,7895.771129,5251.718989,7403.81795,4921.150262,18853.15137,1741.058874,825.1163718,811.1750081,850.8367041,818.5876415,1699.881191,7031.79809,4858.548822,8960.485645,7654.126494,2826.226472,2384.318936,2976.567338,2831.973131,68386.2333
182553.2524,64607.04117,69254.60305,68314.19176,61839.63014,1797.003543,2067.909641,1429.623333,1485.787617,17221.67868,7865.102772,5305.065444,7313.106243,4886.807806,18201.14707,1670.991985,756.4089388,796.8924931,824.6342526,778.8521649,1572.490276,7118.496289,4872.768709,8906.011798,7373.795091,2619.877514,2346.582644,2910.513486,2734.725324,68610.69984
182987.1368,64376.15854,68746.17985,68622.48813,61547.96949,1894.466934,2208.478611,1588.318088,1691.691149,17286.9261,7759.240376,5350.783794,7433.777179,4887.080894,17998.00663,1688.898836,750.7304914,841.7919752,853.2615275,823.7841263,1721.617751,7222.558469,5095.942176,8931.821432,7500.818005,2486.626871,2396.231608,2933.816164,2772.564499,68783.17401
182449.9054,64442.90681,69156.47386,68618.61182,61546.507,1801.677864,2044.597079,1523.371246,1546.465636,17035.26971,7802.247447,5392.967585,7437.815033,4889.260908,17971.88948,1594.548515,776.3822268,794.324417,821.1225328,788.1603269,1560.471177,7018.877942,4979.783228,8789.162046,7378.350486,2464.301928,2427.385866,2904.755613,2744.598819,68734.94452
183183.4595,64439.05168,68953.77834,68356.44061,61570.32876,1865.229479,2087.291688,1535.935116,1733.55231,17517.49665,7957.016458,5270.102824,7235.2016,4898.961874,18232.37936,1798.729123,786.8215707,767.0110743,836.913149,822.9944855,1632.678369,7385.665224,4834.128173,8852.33507,7438.244337,2523.159218,2325.658243,2839.870444,2686.676824,68680.17635
182109.965,64078.86814,68818.46223,68294.29081,61853.44443,1831.740117,2068.635716,1457.954492,1596.713554,17384.71226,7793.820569,5487.041961,7335.037878,4929.550119,18415.76203,1736.80035,803.7701425,737.433251,868.3242221,781.4695582,1645.209867,7164.227097,4867.521643,8788.263535,7426.353349,2792.503254,2211.780656,2856.87928,2703.849518,68174.56636
183546.6172,64136.08045,68763.596,69034.93946,61186.46533,1850.169327,2127.354595,1582.477944,1662.015132,17393.93788,7704.433974,5349.790256,7320.559715,4849.075796,18199.03962,1676.797047,777.1500414,749.1492332,887.4205334,788.341036,1571.102125,7257.939228,4911.275343,8708.385339,7223.58227,2556.209657,2317.407777,2837.015717,2641.267447,68660.35037
183327.2695,64612.0864,69031.89599,68440.39716,61426.77035,1895.137469,2195.623273,1498.155555,1502.556691,17137.216,7716.639715,5301.881844,7330.274343,4810.071569,17990.22144,1732.769371,761.5900145,799.3362405,826.006195,781.4417528,1540.530112,7104.671049,4771.68422,8928.763535,7426.027544,2670.522271,2460.129643,2901.858436,2693.244705,69369.55593
182326.6017,64378.41609,69077.89683,68650.41091,61485.06378,1880.975785,2219.080251,1525.127448,1518.216964,16815.66384,7847.733883,5350.37082,7352.965693,4784.747265,17774.80877,1710.994459,764.4121667,818.1420356,854.5993799,808.7991454,1493.921311,7135.428935,4830.723648,8948.015857,7372.24538,2584.231888,2499.239296,2935.571076,2700.949404,68862.94385
184620.5565,64521.31178,68767.8149,68367.82702,61977.22439,1801.226232,2187.156865,1526.472873,1696.687715,17363.21374,7881.503598,5386.862325,7347.753138,4884.368168,18102.39943,1650.077269,806.0322808,770.2780317,905.2124254,807.2304637,1660.089946,7338.730277,4951.397466,8860.349504,7234.567349,2757.776033,2243.206864,2892.358416,2741.988339,70231.96057
182133.2093,64761.64265,69022.29401,68414.45033,61564.08842,1811.473379,1984.471905,1430.357545,1539.653618,17132.87973,7767.348304,5227.684448,7300.087702,4789.05635,17865.04846,1568.788611,748.2219478,758.9692314,758.3027115,824.9848026,1575.651517,7095.927774,4812.063963,8641.897468,7414.86127,2522.720686,2286.559171,2845.343888,2879.590017,69155.36013
182559.9235,64364.77588,68849.2419,68863.39391,61323.50299,1837.298634,2062.859184,1490.206817,1557.540961,17173.31674,7698.291553,5362.00575,7283.777171,4945.418291,18085.74523,1675.055848,743.0000394,807.6957061,792.7482799,793.4589697,1533.040785,7102.114086,4912.064949,8767.500245,7407.90637,2540.774241,2411.102909,2834.285122,2652.904253,69238.73813
183319.1729,64164.7065,68662.84957,68719.54157,61672.26282,1875.110305,2073.878213,1523.825599,1562.743936,17024.95634,7753.672952,5442.947414,7419.78202,5000.85134,18025.43753,1611.150376,776.7242065,786.1013654,801.3954447,757.4187281,1535.129597,7125.557251,5140.346524,8879.942173,7542.921101,2546.015296,2227.227073,2813.224122,2637.961268,68502.40089
182670.504,64402.95093,68944.06356,68172.63904,61411.9173,1891.021267,2118.511409,1526.922195,1520.488887,17259.95481,7857.795979,5291.567029,7259.331827,4916.991986,18412.9455,1670.532564,797.6735152,775.8821545,845.0884459,784.2384856,1559.390212,6993.016528,4937.478031,8822.005627,7522.359301,2653.023212,2328.991486,2867.936803,2770.333611,68956.74113
183017.0001,64626.14018,68946.71397,68314.85241,61448.22373,1823.773588,2117.473965,1438.8506,1626.221232,17185.84832,7880.425914,5390.702869,7497.080592,4919.001531,18133.77109,1642.017261,777.9763576,800.6315415,850.4005793,822.4740662,1623.675093,7047.626084,4822.581723,8772.523614,7483.864759,2544.961876,2276.920041,2809.096192,2749.062249,68481.39068
182505.6872,64605.49832,68694.23309,68537.16594,61789.84296,1890.68306,2081.619271,1520.244358,1530.002656,17168.1308,7784.727357,5310.332196,7398.152471,4933.761315,18371.47489,1725.594087,770.5702798,781.7315776,841.1342497,736.0561008,1598.667181,7267.10746,4886.175281,8686.484856,7439.616194,2521.957729,2353.094206,2866.051773,2730.584287,68225.70456
182841.9138,64330.87792,68817.4734,68598.15038,61651.45163,1872.128317,2040.763436,1573.789763,1477.185061,16779.20077,7801.068208,5345.358384,7328.191466,4981.376725,17696.01238,1639.54292,792.0131957,783.5994075,863.3084128,747.1558369,1435.992036,6923.54958,5108.729181,8765.171241,7505.420081,2606.406189,2361.587819,2824.792783,2602.150664,69329.73831
