b,e,c,n,w,be,bc,bn,bw,ec,en,ew,cn,cw,nw,bec,ben,bew,bcn,bcw,bnw,ecn,ecw,enw,cnw,becn,becw,benw,bcnw,ecnw
257013.2451,96687.1126,105113.0594,97211.21701,89210.24292,4202.273458,4493.954083,3329.048934,3573.394979,20566.81714,12718.17168,9039.916421,11236.96953,8228.530746,25921.7887,3930.904429,1863.552556,1848.030299,1793.499757,1825.845156,3391.588058,10247.16324,7330.603985,13634.27488,11316.14271,5501.843468,4878.674527,6336.975507,5497.718298,99691.333
256850.5456,96613.10326,105152.9054,97393.98208,89717.17488,4181.174871,4503.541478,3175.730198,3697.778739,20449.97044,12803.66517,9048.684911,11372.787,8207.760099,25687.05018,3865.357627,1842.440803,1914.880756,1808.98312,1887.441144,3389.555951,10408.38101,7168.142143,13516.86813,11185.17009,5432.490735,4956.924337,6229.761068,5505.032135,99089.0761
257653.9085,97216.4729,105284.8457,97619.66789,88961.9511,4268.132065,4502.528227,3073.565326,3528.766048,20530.00679,12854.5229,9010.212126,11347.5788,8095.100328,25550.81751,3828.828714,1773.226166,1956.888338,1724.367562,1929.83719,3463.590493,10031.71154,7101.907166,13357.69823,11296.48047,5203.341761,5042.654725,6358.810218,5810.189005,100096.1233
255218.2061,97356.21277,105878.637,97495.881,89712.6787,4290.790054,4491.020146,3041.416565,3479.611639,20577.03915,12804.79604,8911.020675,11234.88541,8337.111093,25960.14582,3765.269063,1879.285064,1771.23321,1679.352374,1820.108931,3311.555817,10072.4343,7066.549252,13704.45167,11483.22141,5391.67402,4789.231017,6264.724609,5459.513789,97777.01877
258222.407,96705.31053,105313.3125,97370.07082,89566.41076,4142.093836,4448.883163,3003.284183,3458.040057,20170.72342,12788.91319,8892.92704,11141.446,8129.736613,25435.49046,3784.28475,1789.273085,1864.353384,1672.353463,1850.973313,3345.71829,9898.25549,6995.607613,13541.89603,11203.45431,5659.455534,4859.184148,6307.864717,5439.166278,100650.4813
259737.4246,96760.51578,104810.449,96923.24662,89313.43123,4225.909167,4429.795654,3344.974049,3639.505025,20520.86361,12916.3777,8888.033595,11212.21387,8391.595221,26022.02393,3854.374375,1947.899314,1892.684615,1818.012362,1919.273626,3439.121695,10281.2439,7305.817098,13550.98458,11397.01621,5308.67221,4846.616697,6180.617159,5468.783872,102051.1632
257421.4788,96813.85287,105149.5079,97465.37118,89307.5357,4017.675011,4354.936479,3016.067353,3335.298499,20278.73665,12718.50142,8889.392117,11168.23644,8220.956706,25397.9507,3748.289016,1773.492777,1819.614504,1673.950039,1832.74627,3245.041294,9855.163765,7079.995004,13334.173,11110.5249,5304.915772,4961.369744,6102.677929,5475.076702,99401.63321
258476.8148,96422.71469,105127.4255,97303.03726,89318.31366,4270.677424,4516.342179,3076.489597,3546.796751,20592.45556,12617.79762,8815.401691,11284.75094,8217.010957,25703.37296,3999.318366,1837.069182,1910.666693,1737.509619,1816.287049,3410.014221,10237.73976,6983.968262,13560.38593,11393.05456,5428.13126,4821.3119,6335.055318,5381.531028,101349.6848
260216.8033,96570.55859,105355.3429,97585.76514,89455.22796,4251.164821,4470.384948,3402.167116,3577.714402,20402.05774,12824.65897,9090.591038,11526.55168,8386.032474,25429.84306,3720.139821,1891.962552,1979.881811,1846.385909,1906.822512,3386.466984,10159.78113,7552.634384,13413.60634,11221.87363,5380.11695,4986.553378,6236.930511,5442.169671,102170.5441
258569.0441,96450.8468,105288.9865,97393.59722,88928.54861,4068.143993,4469.153702,3152.528468,3435.162996,20251.78396,12573.35831,9005.784926,11178.60143,8158.622604,25449.40642,3699.89413,1769.888858,1815.931355,1727.195927,1797.839353,3328.660997,9913.96883,7274.938267,13715.78801,11275.35454,5434.795872,4831.686862,6214.586274,5454.565949,101498.6839
260078.678,96558.23445,105002.8471,97532.73791,89812.81911,4242.548321,4409.565494,3060.187735,3594.664008,20389.13409,12817.07127,9033.984058,11479.33878,8236.998062,25469.36351,3824.335721,1770.412923,1853.570964,1701.305119,1827.908242,3365.115447,10422.84096,7197.408183,13508.6968,11371.05275,5375.510946,4824.195943,6208.622867,5469.164385,100490.1828
258251.4012,96362.13347,105190.7453,97769.17659,89645.28906,4233.205581,4540.760041,3125.10825,3540.070202,20436.32586,12693.08947,8967.240607,11171.73295,8174.735655,25260.41261,3865.000935,1835.301765,1832.421968,1733.542916,1843.546075,3410.448071,10225.1008,7297.292575,13404.64711,11112.56862,5570.96261,4888.190487,6429.664651,5610.93688,100414.5465
